Timestamp,TimeInCreasingInSecOnly,ScrollY,Direction,Speed (px/s),Page Height
36:01.5,11.316,0,None,0,1292
36:01.5,11.3324,0,None,0,1292
36:01.5,11.3488,0,None,0,1292
36:01.5,11.3652,0,None,0,1292
36:01.5,11.3816,0,None,0,1292
36:01.5,11.398,0,None,0,1292
36:01.5,11.4144,0,None,0,1292
36:01.5,11.4308,0,None,0,1292
36:01.5,11.4472,0,None,0,1292
36:01.5,11.4636,0,None,0,1292
36:01.5,11.48,0,None,0,1292
36:01.5,11.4964,0,None,0,1292
36:01.5,11.5128,0,None,0,1292
36:01.5,11.5292,0,None,0,1292
36:01.5,11.5456,0,None,0,1292
36:01.5,11.562,0,None,0,1292
36:01.5,11.5784,0,None,0,1292
36:01.5,11.5948,0,None,0,1292
36:01.5,11.6112,0,None,0,1292
36:01.5,11.6276,0,None,0,1292
36:01.6,11.644,0,None,0,1292
36:01.6,11.6604,0,None,0,1292
36:01.6,11.6768,0,None,0,1292
36:01.6,11.6932,0,None,0,1292
36:01.6,11.7096,0,None,0,1292
36:01.6,11.726,0,None,0,1292
36:01.6,11.7424,0,None,0,1292
36:01.6,11.7588,0,None,0,1292
36:01.6,11.7752,0,None,0,1292
36:01.6,11.7916,0,None,0,1292
36:01.6,11.808,0,None,0,1292
36:01.6,11.8244,0,None,0,1292
36:01.6,11.8408,0,None,0,1292
36:01.6,11.8572,0,None,0,1292
36:01.6,11.8736,0,None,0,1292
36:01.6,11.89,0,None,0,1292
36:01.6,11.9064,0,None,0,1292
36:01.6,11.9228,0,None,0,1292
36:01.6,11.9392,0,None,0,1292
36:01.6,11.9556,0,None,0,1292
36:01.6,11.972,0,None,0,1292
36:01.6,11.9884,0,None,0,1292
36:01.6,12.0048,0,None,0,1292
36:01.6,12.0212,0,None,0,1292
36:01.6,12.0376,0,None,0,1292
36:01.7,12.054,0,None,0,1292
36:01.7,12.0704,0,None,0,1292
36:01.7,12.0868,0,None,0,1292
36:01.7,12.1032,0,None,0,1292
36:01.7,12.1196,0,None,0,1292
36:01.7,12.136,0,None,0,1292
36:01.7,12.1524,0,None,0,1292
36:01.7,12.1688,0,None,0,1292
36:01.7,12.1852,0,None,0,1292
36:01.7,12.2016,0,None,0,1292
36:01.7,12.218,0,None,0,1292
36:01.7,12.2344,0,None,0,1292
36:01.7,12.2508,0,None,0,1292
36:01.7,12.2672,0,None,0,1292
36:01.7,12.2836,0,None,0,1292
36:01.7,12.3,0,None,0,1292
36:01.7,12.3164,0,None,0,1292
36:01.7,12.3328,0,None,0,1292
36:01.7,12.3492,0,None,0,1292
36:01.7,12.3656,0,None,0,1292
36:01.7,12.382,0,None,0,1292
36:01.7,12.3984,0,None,0,1292
36:01.7,12.4148,0,None,0,1292
36:01.7,12.4312,0,None,0,1292
36:01.7,12.4476,0,None,0,1292
36:01.8,12.464,0,None,0,1292
36:01.8,12.4804,0,None,0,1292
36:01.8,12.4968,0,None,0,1292
36:01.8,12.5132,0,None,0,1292
36:01.8,12.5296,0,None,0,1292
36:01.8,12.546,0,None,0,1292
36:01.8,12.5624,0,None,0,1292
36:01.8,12.5788,0,None,0,1292
36:01.8,12.5952,0,None,0,1292
36:01.8,12.6116,0,None,0,1292
36:01.8,12.628,0,None,0,1292
36:01.8,12.6444,0,None,0,1292
36:01.8,12.6608,0,None,0,1292
36:01.8,12.6772,0,None,0,1292
36:01.8,12.6936,0,None,0,1292
36:01.8,12.71,0,None,0,1292
36:01.8,12.7264,0,None,0,1292
36:01.8,12.7428,0,None,0,1292
36:01.8,12.7592,0,None,0,1292
36:01.8,12.7756,0,None,0,1292
36:01.8,12.792,0,None,0,1292
36:01.8,12.8084,0,None,0,1292
36:01.8,12.8248,0,None,0,1292
36:01.8,12.8412,0,None,0,1292
36:01.8,12.8576,0,None,0,1292
36:01.9,12.874,0,None,0,1292
36:01.9,12.8904,0,None,0,1292
36:01.9,12.9068,0,None,0,1292
36:01.9,12.9232,0,None,0,1292
36:01.9,12.9396,0,None,0,1292
36:01.9,12.956,0,None,0,1292
36:01.9,12.9724,0,None,0,1292
36:01.9,12.9888,0,None,0,1292
36:01.9,13.0052,0,None,0,1292
36:01.9,13.0216,0,None,0,1292
36:01.9,13.038,0,None,0,1292
36:01.9,13.0544,0,None,0,1292
36:01.9,13.0708,0,None,0,1292
36:01.9,13.0872,0,None,0,1292
36:01.9,13.1036,0,None,0,1292
36:01.9,13.12,0,None,0,1292
36:01.9,13.1364,0,None,0,1292
36:01.9,13.1528,0,None,0,1292
36:01.9,13.1692,0,None,0,1292
36:01.9,13.1856,0,None,0,1292
36:01.9,13.202,0,None,0,1292
36:01.9,13.2184,0,None,0,1292
36:01.9,13.2348,0,None,0,1292
36:01.9,13.2512,0,None,0,1292
36:01.9,13.2676,0,None,0,1292
36:02.0,13.284,0,None,0,1292
36:02.0,13.3004,0,None,0,1292
36:02.0,13.3168,0,None,0,1292
36:02.0,13.3332,0,None,0,1292
36:02.0,13.3496,0,None,0,1292
36:02.0,13.366,0,None,0,1292
36:02.0,13.3824,0,None,0,1292
36:02.0,13.3988,0,None,0,1292
36:02.0,13.4152,0,None,0,1292
36:02.0,13.4316,0,None,0,1292
36:02.0,13.448,0,None,0,1292
36:02.0,13.4644,0,None,0,1292
36:02.0,13.4808,0,None,0,1292
36:02.0,13.4972,0,None,0,1292
36:02.0,13.5136,0,None,0,1292
36:02.0,13.53,0,None,0,1292
36:02.0,13.5464,0,None,0,1292
36:02.0,13.5628,0,None,0,1292
36:02.0,13.5792,0,None,0,1292
36:02.0,13.5956,0,None,0,1292
36:02.0,13.612,0,None,0,1292
36:02.0,13.6284,0,None,0,1292
36:02.0,13.6448,0,None,0,1292
36:02.0,13.6612,0,None,0,1292
36:02.0,13.6776,0,None,0,1292
36:02.1,13.694,0,None,0,1292
36:02.1,13.7104,0,None,0,1292
36:02.1,13.7268,0,None,0,1292
36:02.1,13.7432,0,None,0,1292
36:02.1,13.7596,0,None,0,1292
36:02.1,13.776,0,None,0,1292
36:02.1,13.7924,0,None,0,1292
36:02.1,13.8088,0,None,0,1292
36:02.1,13.8252,0,None,0,1292
36:02.1,13.8416,0,None,0,1292
36:02.1,13.858,0,None,0,1292
36:02.1,13.8744,0,None,0,1292
36:02.1,13.8908,0,None,0,1292
36:02.1,13.9072,0,None,0,1292
36:02.1,13.9236,0,None,0,1292
36:02.1,13.94,0,None,0,1292
36:02.1,13.9564,0,None,0,1292
36:02.1,13.9728,0,None,0,1292
36:02.1,13.9892,0,None,0,1292
36:02.1,14.0056,0,None,0,1292
36:02.1,14.022,0,None,0,1292
36:02.1,14.0384,0,None,0,1292
36:02.1,14.0548,0,None,0,1292
36:02.1,14.0712,0,None,0,1292
36:02.1,14.0876,0,None,0,1292
36:02.2,14.104,0,None,0,1292
36:02.2,14.1204,0,None,0,1292
36:02.2,14.1368,0,None,0,1292
36:02.2,14.1532,0,None,0,1292
36:02.2,14.1696,0,None,0,1292
36:02.2,14.186,0,None,0,1292
36:02.2,14.2024,0,None,0,1292
36:02.2,14.2188,0,None,0,1292
36:02.2,14.2352,0,None,0,1292
36:02.2,14.2516,0,None,0,1292
36:02.2,14.268,0,None,0,1292
36:02.2,14.2844,0,None,0,1292
36:02.2,14.3008,0,None,0,1292
36:02.2,14.3172,0,None,0,1292
36:02.2,14.3336,0,None,0,1292
36:02.2,14.35,0,None,0,1292
36:02.2,14.3664,0,None,0,1292
36:02.2,14.3828,0,None,0,1292
36:02.2,14.3992,0,None,0,1292
36:02.2,14.4156,0,None,0,1292
36:02.2,14.432,0,None,0,1292
36:02.2,14.4484,0,None,0,1292
36:02.2,14.4648,0,None,0,1292
36:02.2,14.4812,0,None,0,1292
36:02.2,14.4976,0,None,0,1292
36:02.3,14.514,0,None,0,1292
36:02.3,14.5304,0,None,0,1292
36:02.3,14.5468,0,None,0,1292
36:02.3,14.5632,0,None,0,1292
36:02.3,14.5796,0,None,0,1292
36:02.3,14.596,0,None,0,1292
36:02.3,14.6124,0,None,0,1292
36:02.3,14.6288,0,None,0,1292
36:02.3,14.6452,0,None,0,1292
36:02.3,14.6616,0,None,0,1292
36:02.3,14.678,0,None,0,1292
36:02.3,14.6944,0,None,0,1292
36:02.3,14.7108,0,None,0,1292
36:02.3,14.7272,0,None,0,1292
36:02.3,14.7436,0,None,0,1292
36:02.3,14.76,0,None,0,1292
36:02.3,14.7764,0,None,0,1292
36:02.3,14.7928,0,None,0,1292
36:02.3,14.8092,0,None,0,1292
36:02.3,14.8256,0,None,0,1292
36:02.3,14.842,0,None,0,1292
36:02.3,14.8584,0,None,0,1292
36:02.3,14.8748,0,None,0,1292
36:02.3,14.8912,0,None,0,1292
36:02.3,14.9076,0,None,0,1292
36:02.4,14.924,0,None,0,1292
36:02.4,14.9404,0,None,0,1292
36:02.4,14.9568,0,None,0,1292
36:02.4,14.9732,0,None,0,1292
36:02.4,14.9896,0,None,0,1292
36:02.4,15.006,0,None,0,1292
36:02.4,15.0224,0,None,0,1292
36:02.4,15.0388,0,None,0,1292
36:02.4,15.0552,0,None,0,1292
36:02.4,15.0716,0,None,0,1292
36:02.4,15.088,0,None,0,1292
36:02.4,15.1044,0,None,0,1292
36:02.4,15.1208,0,None,0,1292
36:02.4,15.1372,0,None,0,1292
36:02.4,15.1536,0,None,0,1292
36:02.4,15.17,0,None,0,1292
36:02.4,15.1864,0,None,0,1292
36:02.4,15.2028,0,None,0,1292
36:02.4,15.2192,0,None,0,1292
36:02.4,15.2356,0,None,0,1292
36:02.4,15.252,0,None,0,1292
36:02.4,15.2684,0,None,0,1292
36:02.4,15.2848,0,None,0,1292
36:02.4,15.3012,0,None,0,1292
36:02.4,15.3176,0,None,0,1292
36:02.5,15.334,0,None,0,1292
36:02.5,15.3504,0,None,0,1292
36:02.5,15.3668,0,None,0,1292
36:02.5,15.3832,0,None,0,1292
36:02.5,15.3996,0,None,0,1292
36:02.5,15.416,0,None,0,1292
36:02.5,15.4324,0,None,0,1292
36:02.5,15.4488,0,None,0,1292
36:02.5,15.4652,0,None,0,1292
36:02.5,15.4816,0,None,0,1292
36:02.5,15.498,0,None,0,1292
36:02.5,15.5144,0,None,0,1292
36:02.5,15.5308,0,None,0,1292
36:02.5,15.5472,0,None,0,1292
36:02.5,15.5636,0,None,0,1292
36:02.5,15.58,0,None,0,1292
36:02.5,15.5964,0,None,0,1292
36:02.5,15.6128,0,None,0,1292
36:02.5,15.6292,0,None,0,1292
36:02.5,15.6456,0,None,0,1292
36:02.5,15.662,0,None,0,1292
36:02.5,15.6784,0,None,0,1292
36:02.5,15.6948,0,None,0,1292
36:02.5,15.7112,0,None,0,1292
36:02.5,15.7276,0,None,0,1292
36:02.6,15.744,0,None,0,1292
36:02.6,15.7604,0,None,0,1292
36:02.6,15.7768,0,None,0,1292
36:02.6,15.7932,0,None,0,1292
36:02.6,15.8096,0,None,0,1292
36:02.6,15.826,0,None,0,1292
36:02.6,15.8424,0,None,0,1292
36:02.6,15.8588,0,None,0,1292
36:02.6,15.8752,0,None,0,1292
36:02.6,15.8916,0,None,0,1292
36:02.6,15.908,0,None,0,1292
36:02.6,15.9244,0,None,0,1292
36:02.6,15.9408,0,None,0,1292
36:02.6,15.9572,0,None,0,1292
36:02.6,15.9736,0,None,0,1292
36:02.6,15.99,0,None,0,1292
36:02.6,16.0064,0,None,0,1292
36:02.6,16.0228,0,None,0,1292
36:02.6,16.0392,0,None,0,1292
36:02.6,16.0556,0,None,0,1292
36:02.6,16.072,0,None,0,1292
36:02.6,16.0884,0,None,0,1292
36:02.6,16.1048,0,None,0,1292
36:02.6,16.1212,0,None,0,1292
36:02.6,16.1376,0,None,0,1292
36:02.7,16.154,0,None,0,1292
36:02.7,16.1704,0,None,0,1292
36:02.7,16.1868,0,None,0,1292
36:02.7,16.2032,0,None,0,1292
36:02.7,16.2196,0,None,0,1292
36:02.7,16.236,0,None,0,1292
36:02.7,16.2524,0,None,0,1292
36:02.7,16.2688,0,None,0,1292
36:02.7,16.2852,0,None,0,1292
36:02.7,16.3016,0,None,0,1292
36:02.7,16.318,0,None,0,1292
36:02.7,16.3344,0,None,0,1292
36:02.7,16.3508,0,None,0,1292
36:02.7,16.3672,0,None,0,1292
36:02.7,16.3836,0,None,0,1292
36:02.7,16.4,0,None,0,1292
36:02.7,16.4164,0,None,0,1292
36:02.7,16.4328,0,None,0,1292
36:02.7,16.4492,0,None,0,1292
36:02.7,16.4656,0,None,0,1292
36:02.7,16.482,0,None,0,1292
36:02.7,16.4984,0,None,0,1292
36:02.7,16.5148,0,None,0,1292
36:02.7,16.5312,0,None,0,1292
36:02.7,16.5476,0,None,0,1292
36:02.8,16.564,0,None,0,1292
36:02.8,16.5804,0,None,0,1292
36:02.8,16.5968,0,None,0,1292
36:02.8,16.6132,0,None,0,1292
36:02.8,16.6296,0,None,0,1292
36:02.8,16.646,0,None,0,1292
36:02.8,16.6624,0,None,0,1292
36:02.8,16.6788,0,None,0,1292
36:02.8,16.6952,0,None,0,1292
36:02.8,16.7116,0,None,0,1292
36:02.8,16.728,0,None,0,1292
36:02.8,16.7444,0,None,0,1292
36:02.8,16.7608,0,None,0,1292
36:02.8,16.7772,0,None,0,1292
36:02.8,16.7936,0,None,0,1292
36:02.8,16.81,0,None,0,1292
36:02.8,16.8264,0,None,0,1292
36:02.8,16.8428,0,None,0,1292
36:02.8,16.8592,0,None,0,1292
36:02.8,16.8756,0,None,0,1292
36:02.8,16.892,0,None,0,1292
36:02.8,16.9084,0,None,0,1292
36:02.8,16.9248,0,None,0,1292
36:02.8,16.9412,0,None,0,1292
36:02.8,16.9576,0,None,0,1292
36:02.9,16.974,0,None,0,1292
36:02.9,16.9904,0,None,0,1292
36:02.9,17.0068,0,None,0,1292
36:02.9,17.0232,0,None,0,1292
36:02.9,17.0396,0,None,0,1292
36:02.9,17.056,0,None,0,1292
36:02.9,17.0724,0,None,0,1292
36:02.9,17.0888,0,None,0,1292
36:02.9,17.1052,0,None,0,1292
36:02.9,17.1216,0,None,0,1292
36:02.9,17.138,0,None,0,1292
36:02.9,17.1544,0,None,0,1292
36:02.9,17.1708,0,None,0,1292
36:02.9,17.1872,0,None,0,1292
36:02.9,17.2036,0,None,0,1292
36:02.9,17.22,0,None,0,1292
36:02.9,17.2364,0,None,0,1292
36:02.9,17.2528,0,None,0,1292
36:02.9,17.2692,0,None,0,1292
36:02.9,17.2856,0,None,0,1292
36:02.9,17.302,0,None,0,1292
36:02.9,17.3184,0,None,0,1292
36:02.9,17.3348,0,None,0,1292
36:02.9,17.3512,0,None,0,1292
36:02.9,17.3676,0,None,0,1292
36:03.0,17.384,0,None,0,1292
36:03.0,17.4004,0,None,0,1292
36:03.0,17.4168,0,None,0,1292
36:03.0,17.4332,0,None,0,1292
36:03.0,17.4496,0,None,0,1292
36:03.0,17.466,0,None,0,1292
36:03.0,17.4824,0,None,0,1292
36:03.0,17.4988,0,None,0,1292
36:03.0,17.5152,0,None,0,1292
36:03.0,17.5316,0,None,0,1292
36:03.0,17.548,0,None,0,1292
36:03.0,17.5644,0,None,0,1292
36:03.0,17.5808,0,None,0,1292
36:03.0,17.5972,0,None,0,1292
36:03.0,17.6136,0,None,0,1292
36:03.0,17.63,0,None,0,1292
36:03.0,17.6464,0,None,0,1292
36:03.0,17.6628,0,None,0,1292
36:03.0,17.6792,0,None,0,1292
36:03.0,17.6956,0,None,0,1292
36:03.0,17.712,0,None,0,1292
36:03.0,17.7284,0,None,0,1292
36:03.0,17.7448,0,None,0,1292
36:03.0,17.7612,0,None,0,1292
36:03.0,17.7776,0,None,0,1292
36:03.1,17.794,0,None,0,1292
36:03.1,17.8104,0,None,0,1292
36:03.1,17.8268,0,None,0,1292
36:03.1,17.8432,0,None,0,1292
36:03.1,17.8596,0,None,0,1292
36:03.1,17.876,0,None,0,1292
36:03.1,17.8924,0,None,0,1292
36:03.1,17.9088,0,None,0,1292
36:03.1,17.9252,0,None,0,1292
36:03.1,17.9416,0,None,0,1292
36:03.1,17.958,0,None,0,1292
36:03.1,17.9744,0,None,0,1292
36:03.1,17.9908,0,None,0,1292
36:03.1,18.0072,0,None,0,1292
36:03.1,18.0236,0,None,0,1292
36:03.1,18.04,0,None,0,1292
36:03.1,18.0564,0,None,0,1292
36:03.1,18.0728,0,None,0,1292
36:03.1,18.0892,0,None,0,1292
36:03.1,18.1056,0,None,0,1292
36:03.1,18.122,0,None,0,1292
36:03.1,18.1384,0,None,0,1292
36:03.1,18.1548,0,None,0,1292
36:03.1,18.1712,0,None,0,1292
36:03.1,18.1876,0,None,0,1292
36:03.2,18.204,0,None,0,1292
36:03.2,18.2204,0,None,0,1292
36:03.2,18.2368,0,None,0,1292
36:03.2,18.2532,0,None,0,1292
36:03.2,18.2696,0,None,0,1292
36:03.2,18.286,0,None,0,1292
36:03.2,18.3024,0,None,0,1292
36:03.2,18.3188,0,None,0,1292
36:03.2,18.3352,0,None,0,1292
36:03.2,18.3516,0,None,0,1292
36:03.2,18.368,0,None,0,1292
36:03.2,18.3844,0,None,0,1292
36:03.2,18.4008,0,None,0,1292
36:03.2,18.4172,0,None,0,1292
36:03.2,18.4336,0,None,0,1292
36:03.2,18.45,0,None,0,1292
36:03.2,18.4664,0,None,0,1292
36:03.2,18.4828,0,None,0,1292
36:03.2,18.4992,0,None,0,1292
36:03.2,18.5156,0,None,0,1292
36:03.2,18.532,0,None,0,1292
36:03.2,18.5484,0,None,0,1292
36:03.2,18.5648,0,None,0,1292
36:03.2,18.5812,0,None,0,1292
36:03.2,18.5976,0,None,0,1292
36:03.3,18.614,0,None,0,1292
36:03.3,18.6304,0,None,0,1292
36:03.3,18.6468,0,None,0,1292
36:03.3,18.6632,0,None,0,1292
36:03.3,18.6796,0,None,0,1292
36:03.3,18.696,0,None,0,1292
36:03.3,18.7124,0,None,0,1292
36:03.3,18.7288,0,None,0,1292
36:03.3,18.7452,0,None,0,1292
36:03.3,18.7616,0,None,0,1292
36:03.3,18.778,0,None,0,1292
36:03.3,18.7944,0,None,0,1292
36:03.3,18.8108,0,None,0,1292
36:03.3,18.8272,0,None,0,1292
36:03.3,18.8436,0,None,0,1292
36:03.3,18.86,0,None,0,1292
36:03.3,18.8764,0,None,0,1292
36:03.3,18.8928,0,None,0,1292
36:03.3,18.9092,0,None,0,1292
36:03.3,18.9256,0,None,0,1292
36:03.3,18.942,0,None,0,1292
36:03.3,18.9584,0,None,0,1292
36:03.3,18.9748,0,None,0,1292
36:03.3,18.9912,0,None,0,1292
36:03.3,19.0076,0,None,0,1292
36:03.4,19.024,0,None,0,1292
36:03.4,19.0404,0,None,0,1292
36:03.4,19.0568,0,None,0,1292
36:03.4,19.0732,0,None,0,1292
36:03.4,19.0896,0,None,0,1292
36:03.4,19.106,0,None,0,1292
36:03.4,19.1224,0,None,0,1292
36:03.4,19.1388,0,None,0,1292
36:03.4,19.1552,0,None,0,1292
36:03.4,19.1716,0,None,0,1292
36:03.4,19.188,0,None,0,1292
36:03.4,19.2044,0,None,0,1292
36:03.4,19.2208,0,None,0,1292
36:03.4,19.2372,0,None,0,1292
36:03.4,19.2536,0,None,0,1292
36:03.4,19.27,0,None,0,1292
36:03.4,19.2864,0,None,0,1292
36:03.4,19.3028,0,None,0,1292
36:03.4,19.3192,0,None,0,1292
36:03.4,19.3356,0,None,0,1292
36:03.4,19.352,0,None,0,1292
36:03.4,19.3684,0,None,0,1292
36:03.4,19.3848,0,None,0,1292
36:03.4,19.4012,0,None,0,1292
36:03.4,19.4176,0,None,0,1292
36:03.5,19.434,0,None,0,1292
36:03.5,19.4504,0,None,0,1292
36:03.5,19.4668,0,None,0,1292
36:03.5,19.4832,0,None,0,1292
36:03.5,19.4996,0,None,0,1292
36:03.5,19.516,0,None,0,1292
36:03.5,19.5324,0,None,0,1292
36:03.5,19.5488,0,None,0,1292
36:03.5,19.5652,0,None,0,1292
36:03.5,19.5816,0,None,0,1292
36:03.5,19.598,0,None,0,1292
36:03.5,19.6144,0,None,0,1292
36:03.5,19.6308,0,None,0,1292
36:03.5,19.6472,0,None,0,1292
36:03.5,19.6636,0,None,0,1292
36:03.5,19.68,0,None,0,1292
36:03.5,19.6964,0,None,0,1292
36:03.5,19.7128,0,None,0,1292
36:03.5,19.7292,0,None,0,1292
36:03.5,19.7456,0,None,0,1292
36:03.5,19.762,0,None,0,1292
36:03.5,19.7784,0,None,0,1292
36:03.5,19.7948,0,None,0,1292
36:03.5,19.8112,0,None,0,1292
36:03.5,19.8276,0,None,0,1292
36:03.6,19.844,0,None,0,1292
36:03.6,19.8604,0,None,0,1292
36:03.6,19.8768,0,None,0,1292
36:03.6,19.8932,0,None,0,1292
36:03.6,19.9096,0,None,0,1292
36:03.6,19.926,0,None,0,1292
36:03.6,19.9424,0,None,0,1292
36:03.6,19.9588,0,None,0,1292
36:03.6,19.9752,0,None,0,1292
36:03.6,19.9916,0,None,0,1292
36:03.6,20.008,0,None,0,1292
36:03.6,20.0244,0,None,0,1292
36:03.6,20.0408,0,None,0,1292
36:03.6,20.0572,0,None,0,1292
36:03.6,20.0736,0,None,0,1292
36:03.6,20.09,0,None,0,1292
36:03.6,20.1064,0,None,0,1292
36:03.6,20.1228,0,None,0,1292
36:03.6,20.1392,0,None,0,1292
36:03.6,20.1556,0,None,0,1292
36:03.6,20.172,0,None,0,1292
36:03.6,20.1884,0,None,0,1292
36:03.6,20.2048,0,None,0,1292
36:03.6,20.2212,0,None,0,1292
36:03.6,20.2376,0,None,0,1292
36:03.7,20.254,0,None,0,1292
36:03.7,20.2704,0,None,0,1292
36:03.7,20.2868,0,None,0,1292
36:03.7,20.3032,0,None,0,1292
36:03.7,20.3196,0,None,0,1292
36:03.7,20.336,0,None,0,1292
36:03.7,20.3524,0,None,0,1292
36:03.7,20.3688,0,None,0,1292
36:03.7,20.3852,0,None,0,1292
36:03.7,20.4016,0,None,0,1292
36:03.7,20.418,0,None,0,1292
36:03.7,20.4344,0,None,0,1292
36:03.7,20.4508,0,None,0,1292
36:03.7,20.4672,0,None,0,1292
36:03.7,20.4836,0,None,0,1292
36:03.7,20.5,0,None,0,1292
36:03.7,20.5164,0,None,0,1292
36:03.7,20.5328,0,None,0,1292
36:03.7,20.5492,0,None,0,1292
36:03.7,20.5656,0,None,0,1292
36:03.7,20.582,0,None,0,1292
36:03.7,20.5984,0,None,0,1292
36:03.7,20.6148,0,None,0,1292
36:03.7,20.6312,0,None,0,1292
36:03.7,20.6476,0,None,0,1292
36:03.8,20.664,0,None,0,1292
36:03.8,20.6804,0,None,0,1292
36:03.8,20.6968,0,None,0,1292
36:03.8,20.7132,0,None,0,1292
36:03.8,20.7296,0,None,0,1292
36:03.8,20.746,0,None,0,1292
36:03.8,20.7624,0,None,0,1292
36:03.8,20.7788,0,None,0,1292
36:03.8,20.7952,0,None,0,1292
36:03.8,20.8116,0,None,0,1292
36:03.8,20.828,0,None,0,1292
36:03.8,20.8444,0,None,0,1292
36:03.8,20.8608,0,None,0,1292
36:03.8,20.8772,0,None,0,1292
36:03.8,20.8936,0,None,0,1292
36:03.8,20.91,0,None,0,1292
36:03.8,20.9264,0,None,0,1292
36:03.8,20.9428,0,None,0,1292
36:03.8,20.9592,0,None,0,1292
36:03.8,20.9756,0,None,0,1292
36:03.8,20.992,0,None,0,1292
36:03.8,21.0084,0,None,0,1292
36:03.8,21.0248,0,None,0,1292
36:03.8,21.0412,0,None,0,1292
36:03.8,21.0576,0,None,0,1292
36:03.9,21.074,0,None,0,1292
36:03.9,21.0904,0,None,0,1292
36:03.9,21.1068,0,None,0,1292
36:03.9,21.1232,0,None,0,1292
36:03.9,21.1396,0,None,0,1292
36:03.9,21.156,0,None,0,1292
36:03.9,21.1724,0,None,0,1292
36:03.9,21.1888,0,None,0,1292
36:03.9,21.2052,0,None,0,1292
36:03.9,21.2216,0,None,0,1292
36:03.9,21.238,0,None,0,1292
36:03.9,21.2544,0,None,0,1292
36:03.9,21.2708,0,None,0,1292
36:03.9,21.2872,0,None,0,1292
36:03.9,21.3036,0,None,0,1292
36:03.9,21.32,0,None,0,1292
36:03.9,21.3364,0,None,0,1292
36:03.9,21.3528,0,None,0,1292
36:03.9,21.3692,0,None,0,1292
36:03.9,21.3856,0,None,0,1292
36:03.9,21.402,0,None,0,1292
36:03.9,21.4184,0,None,0,1292
36:03.9,21.4348,0,None,0,1292
36:03.9,21.4512,0,None,0,1292
36:03.9,21.4676,0,None,0,1292
36:04.0,21.484,0,None,0,1292
36:04.0,21.5004,0,None,0,1292
36:04.0,21.5168,0,None,0,1292
36:04.0,21.5332,0,None,0,1292
36:04.0,21.5496,0,None,0,1292
36:04.0,21.566,0,None,0,1292
36:04.0,21.5824,0,None,0,1292
36:04.0,21.5988,0,None,0,1292
36:04.0,21.6152,0,None,0,1292
36:04.0,21.6316,0,None,0,1292
36:04.0,21.648,0,None,0,1292
36:04.0,21.6644,0,None,0,1292
36:04.0,21.6808,0,None,0,1292
36:04.0,21.6972,0,None,0,1292
36:04.0,21.7136,0,None,0,1292
36:04.0,21.73,0,None,0,1292
36:04.0,21.7464,0,None,0,1292
36:04.0,21.7628,0,None,0,1292
36:04.0,21.7792,0,None,0,1292
36:04.0,21.7956,0,None,0,1292
36:04.0,21.812,0,None,0,1292
36:04.0,21.8284,0,None,0,1292
36:04.0,21.8448,0,None,0,1292
36:04.0,21.8612,0,None,0,1292
36:04.0,21.8776,0,None,0,1292
36:04.1,21.894,0,None,0,1292
36:04.1,21.9104,0,None,0,1292
36:04.1,21.9268,0,None,0,1292
36:04.1,21.9432,0,None,0,1292
36:04.1,21.9596,0,None,0,1292
36:04.1,21.976,0,None,0,1292
36:04.1,21.9924,0,None,0,1292
36:04.1,22.0088,0,None,0,1292
36:04.1,22.0252,0,None,0,1292
36:04.1,22.0416,0,None,0,1292
36:04.1,22.058,0,None,0,1292
36:04.1,22.0744,0,None,0,1292
36:04.1,22.0908,0,None,0,1292
36:04.1,22.1072,0,None,0,1292
36:04.1,22.1236,0,None,0,1292
36:04.1,22.14,0,None,0,1292
36:04.1,22.1564,0,None,0,1292
36:04.1,22.1728,0,None,0,1292
36:04.1,22.1892,0,None,0,1292
36:04.1,22.2056,0,None,0,1292
36:04.1,22.222,0,None,0,1292
36:04.1,22.2384,0,None,0,1292
36:04.1,22.2548,0,None,0,1292
36:04.1,22.2712,0,None,0,1292
36:04.1,22.2876,0,None,0,1292
36:04.2,22.304,0,None,0,1292
36:04.2,22.3204,0,None,0,1292
36:04.2,22.3368,0,None,0,1292
36:04.2,22.3532,0,None,0,1292
36:04.2,22.3696,0,None,0,1292
36:04.2,22.386,0,None,0,1292
36:04.2,22.4024,0,None,0,1292
36:04.2,22.4188,0,None,0,1292
36:04.2,22.4352,0,None,0,1292
36:04.2,22.4516,0,None,0,1292
36:04.2,22.468,0,None,0,1292
36:04.2,22.4844,0,None,0,1292
36:04.2,22.5008,0,None,0,1292
36:04.2,22.5172,0,None,0,1292
36:04.2,22.5336,0,None,0,1292
36:04.2,22.55,0,None,0,1292
36:04.2,22.5664,0,None,0,1292
36:04.2,22.5828,0,None,0,1292
36:04.2,22.5992,0,None,0,1292
36:04.2,22.6156,0,None,0,1292
36:04.2,22.632,0,None,0,1292
36:04.2,22.6484,0,None,0,1292
36:04.2,22.6648,0,None,0,1292
36:04.2,22.6812,0,None,0,1292
36:04.2,22.6976,0,None,0,1292
36:04.3,22.714,0,None,0,1292
36:04.3,22.7304,0,None,0,1292
36:04.3,22.7468,0,None,0,1292
36:04.3,22.7632,0,None,0,1292
36:04.3,22.7796,0,None,0,1292
36:04.3,22.796,0,None,0,1292
36:04.3,22.8124,0,None,0,1292
36:04.3,22.8288,0,None,0,1292
36:04.3,22.8452,0,None,0,1292
